file_id,type,point_count_2m_radius,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity
10102948,noise,1727,0.056371,0.011765,0.100159,0.000000,0.396078
10102949,noise,1730,0.055362,0.011765,0.098331,0.000000,0.392157
10102950,noise,1724,0.053997,0.011765,0.097236,0.000000,0.400000
10102951,noise,1733,0.057550,0.011765,0.103776,0.000000,0.407843
10102952,noise,1738,0.058966,0.011765,0.105661,0.000000,0.423529
10102953,noise,1738,0.057364,0.011765,0.102166,0.000000,0.380392
10102954,noise,1722,0.056325,0.015686,0.099249,0.000000,0.376471
10102955,noise,1740,0.055026,0.011765,0.098182,0.000000,0.384314
10102956,noise,1729,0.056199,0.011765,0.099363,0.000000,0.384314
10102957,noise,1731,0.057790,0.011765,0.103674,0.000000,0.400000
10102958,noise,1735,0.058017,0.011765,0.103973,0.000000,0.407843
10102959,noise,1745,0.056358,0.011765,0.101004,0.000000,0.380392
10102960,noise,1729,0.058524,0.011765,0.104077,0.000000,0.396078
10102961,noise,1726,0.056717,0.011765,0.101426,0.000000,0.400000
10102962,noise,1715,0.056798,0.011765,0.101589,0.000000,0.392157
10102963,noise,1725,0.056502,0.011765,0.100254,0.000000,0.372549
10102964,noise,1721,0.055146,0.011765,0.099781,0.000000,0.392157
10102965,noise,1729,0.057177,0.011765,0.102764,0.000000,0.407843
10102966,noise,1728,0.056981,0.015686,0.101087,0.000000,0.392157
10102967,noise,1720,0.057141,0.015686,0.101621,0.000000,0.400000
10102968,noise,1723,0.057244,0.015686,0.101908,0.000000,0.392157
10102969,noise,1734,0.058263,0.011765,0.104433,0.000000,0.396078
10102970,noise,1731,0.055706,0.011765,0.100060,0.000000,0.376471
10102971,noise,1719,0.057341,0.011765,0.102908,0.000000,0.388235
10102972,noise,1711,0.057590,0.015686,0.101600,0.000000,0.376471
10102973,noise,1724,0.056911,0.015686,0.101251,0.000000,0.384314
10102974,noise,1722,0.055075,0.011765,0.097684,0.000000,0.384314
10102975,noise,1722,0.052955,0.011765,0.095622,0.000000,0.380392
10102976,noise,1695,0.058733,0.015686,0.105975,0.000000,0.407843
10102977,noise,1744,0.060656,0.011765,0.110687,0.000000,0.470588
10102978,noise,1701,0.054713,0.011765,0.097621,0.000000,0.380392
10102979,noise,1722,0.058231,0.011765,0.103676,0.000000,0.388235
10102980,noise,1707,0.053859,0.011765,0.095188,0.000000,0.372549
10102981,noise,1730,0.059259,0.015686,0.106116,0.000000,0.392157
10102982,noise,1710,0.056097,0.011765,0.100921,0.000000,0.415686
10102983,noise,1716,0.056502,0.015686,0.101415,0.000000,0.392157
10102984,noise,1727,0.057504,0.011765,0.102771,0.000000,0.380392
10102985,noise,1732,0.056163,0.011765,0.100702,0.000000,0.376471
10102986,noise,1717,0.056359,0.011765,0.099993,0.000000,0.372549
10102987,noise,1713,0.055000,0.015686,0.097286,0.000000,0.376471
10102988,noise,1719,0.055025,0.011765,0.099180,0.000000,0.384314
10102989,noise,1742,0.056739,0.011765,0.102175,0.000000,0.372549
10102990,noise,1724,0.054929,0.011765,0.099612,0.000000,0.400000
10102991,noise,1712,0.053754,0.011765,0.096298,0.000000,0.368627
10102992,noise,1723,0.054720,0.011765,0.097851,0.000000,0.376471
10102993,noise,1716,0.056456,0.011765,0.101740,0.000000,0.388235
10102994,noise,1729,0.053512,0.011765,0.096519,0.000000,0.376471
10102995,noise,1729,0.055161,0.011765,0.098296,0.000000,0.372549
10102996,noise,1722,0.055845,0.011765,0.098666,0.000000,0.376471
10102997,noise,1740,0.053117,0.011765,0.094294,0.000000,0.372549
10102998,noise,1714,0.052790,0.011765,0.092308,0.000000,0.372549
10102999,noise,1730,0.053245,0.011765,0.095302,0.000000,0.380392
10103000,noise,1713,0.054684,0.011765,0.097727,0.000000,0.368627
10103001,noise,1711,0.057602,0.011765,0.106848,0.000000,0.443137
10103002,noise,1717,0.057211,0.011765,0.106466,0.000000,0.478431
10103003,noise,1694,0.048756,0.011765,0.090737,0.000000,0.388235
10103004,noise,1721,0.055476,0.011765,0.099438,0.000000,0.384314
10103005,noise,1710,0.054026,0.011765,0.097073,0.000000,0.376471
10103006,noise,1729,0.055179,0.011765,0.098564,0.000000,0.407843
10103007,noise,1709,0.053610,0.011765,0.095852,0.000000,0.376471
10103008,noise,1733,0.055683,0.011765,0.099633,0.000000,0.364706
10103009,noise,1717,0.054578,0.011765,0.098292,0.000000,0.372549
10103010,noise,1728,0.055215,0.011765,0.100767,0.000000,0.388235
10103011,noise,1724,0.056119,0.011765,0.099720,0.000000,0.372549
10103012,noise,1720,0.055976,0.011765,0.100170,0.000000,0.376471
10103013,noise,1718,0.055386,0.011765,0.099168,0.000000,0.372549
10103014,noise,1718,0.053615,0.011765,0.096629,0.000000,0.384314
10103015,noise,1709,0.054337,0.011765,0.096982,0.000000,0.372549
10103016,noise,1699,0.053466,0.011765,0.097138,0.000000,0.384314
10103017,noise,1727,0.057570,0.011765,0.102766,0.000000,0.392157
10103018,noise,1720,0.058021,0.011765,0.104767,0.000000,0.403922
10103019,noise,1727,0.056080,0.011765,0.101247,0.000000,0.407843
10103020,noise,1704,0.052598,0.011765,0.095041,0.000000,0.372549
10103021,noise,1708,0.053191,0.011765,0.094970,0.000000,0.372549
10103022,noise,1718,0.053418,0.011765,0.095420,0.000000,0.364706
10103023,noise,1718,0.056217,0.011765,0.100299,0.000000,0.376471
10103024,noise,1725,0.057839,0.011765,0.102937,0.000000,0.396078
10103025,noise,1727,0.055958,0.011765,0.101410,0.000000,0.372549
10103026,noise,1723,0.055405,0.011765,0.100040,0.000000,0.388235
10103027,noise,1703,0.054778,0.011765,0.097696,0.000000,0.368627
10103028,noise,1721,0.054134,0.011765,0.096672,0.000000,0.392157
10103029,noise,1716,0.054162,0.011765,0.097003,0.000000,0.376471
10103030,noise,1724,0.055350,0.011765,0.099078,0.000000,0.380392
10103031,noise,1717,0.055902,0.011765,0.101548,0.000000,0.388235
10103032,noise,1705,0.056316,0.011765,0.101363,0.000000,0.376471
10103033,noise,1711,0.055910,0.011765,0.100751,0.000000,0.380392
10103034,noise,1727,0.056065,0.011765,0.100334,0.000000,0.388235
10103035,noise,1692,0.055727,0.011765,0.099049,0.000000,0.368627
10103036,noise,1715,0.055453,0.011765,0.099458,0.000000,0.372549
10103037,noise,1694,0.054937,0.011765,0.099748,0.000000,0.376471
10103038,noise,1704,0.056683,0.011765,0.102226,0.000000,0.396078
10103039,noise,1717,0.056955,0.011765,0.102052,0.000000,0.400000
10103040,noise,1719,0.055018,0.011765,0.099343,0.000000,0.368627
10103041,noise,1708,0.055329,0.011765,0.099634,0.000000,0.380392
10103042,noise,1705,0.054391,0.011765,0.097951,0.000000,0.372549
10103043,noise,1705,0.054470,0.011765,0.098413,0.000000,0.376471
10103044,noise,1706,0.055959,0.011765,0.100891,0.000000,0.380392
10103045,noise,1712,0.057662,0.013725,0.102899,0.000000,0.403922
10103046,noise,1722,0.054875,0.011765,0.097668,0.000000,0.380392
10103047,noise,1698,0.053258,0.011765,0.096029,0.000000,0.388235
10103048,noise,1698,0.053863,0.011765,0.096681,0.000000,0.368627
10103049,noise,1698,0.055299,0.011765,0.099012,0.000000,0.380392
10103050,noise,1730,0.056366,0.011765,0.101711,0.000000,0.396078
10103051,noise,1712,0.057859,0.011765,0.103426,0.000000,0.403922
10103052,noise,1712,0.055747,0.011765,0.100537,0.000000,0.372549
10103053,noise,1709,0.055145,0.011765,0.097852,0.000000,0.364706
10103054,noise,1700,0.057313,0.011765,0.101382,0.000000,0.388235
10103055,noise,1699,0.057016,0.011765,0.101129,0.000000,0.372549
10103056,noise,1703,0.057483,0.011765,0.102076,0.000000,0.396078
10103057,noise,1701,0.054561,0.011765,0.098223,0.000000,0.372549
10103058,noise,1705,0.055394,0.011765,0.100141,0.000000,0.388235
10103059,noise,1713,0.057487,0.011765,0.101759,0.000000,0.392157
10103060,noise,1724,0.056333,0.011765,0.100582,0.000000,0.392157
10103061,noise,1735,0.055930,0.011765,0.099475,0.000000,0.384314
10103062,noise,1677,0.052935,0.011765,0.095900,0.000000,0.388235
10103063,noise,1696,0.055099,0.011765,0.099118,0.000000,0.384314
10103064,noise,1680,0.053501,0.011765,0.095443,0.000000,0.380392
10103065,noise,1713,0.056532,0.011765,0.101589,0.000000,0.376471
10103066,noise,1720,0.056183,0.011765,0.101053,0.000000,0.376471
10103067,noise,1713,0.056694,0.011765,0.100698,0.000000,0.368627
10103068,noise,1706,0.052895,0.011765,0.093954,0.000000,0.364706
10103069,noise,1700,0.053550,0.011765,0.097499,0.000000,0.376471
10103070,noise,1723,0.055334,0.011765,0.098121,0.000000,0.364706
10103071,noise,1718,0.056742,0.011765,0.102761,0.000000,0.396078
10103072,noise,1723,0.056659,0.011765,0.101058,0.000000,0.403922
10103073,noise,1696,0.055325,0.011765,0.099571,0.000000,0.384314
10103074,noise,1710,0.054785,0.011765,0.097788,0.000000,0.403922
10103075,noise,1711,0.051407,0.011765,0.093067,0.000000,0.364706
10103076,noise,1701,0.054090,0.011765,0.094987,0.000000,0.372549
10103077,noise,1687,0.053389,0.011765,0.094815,0.000000,0.360784
10103078,noise,1714,0.054270,0.011765,0.096085,0.000000,0.360784
10103079,noise,1702,0.053457,0.011765,0.097067,0.000000,0.376471
10103080,noise,1712,0.057280,0.011765,0.101796,0.000000,0.384314
10103081,noise,1728,0.055742,0.011765,0.099749,0.000000,0.376471
10103082,noise,1707,0.054741,0.011765,0.096773,0.000000,0.384314
10103083,noise,1677,0.052690,0.011765,0.096657,0.000000,0.380392
10103084,noise,1693,0.051566,0.011765,0.092503,0.000000,0.368627
10103085,noise,1710,0.054870,0.011765,0.100783,0.000000,0.376471
10103086,noise,1705,0.053993,0.011765,0.096934,0.000000,0.403922
10103087,noise,1686,0.054365,0.011765,0.099698,0.000000,0.376471
10103088,noise,1707,0.054024,0.011765,0.097051,0.000000,0.396078
10103089,noise,1673,0.052448,0.011765,0.095346,0.000000,0.368627
10103090,noise,1668,0.055107,0.011765,0.099490,0.000000,0.372549
10103091,noise,1684,0.055277,0.011765,0.098621,0.000000,0.376471
10103092,noise,1711,0.056472,0.011765,0.101780,0.000000,0.388235
10103093,noise,1708,0.057517,0.011765,0.102871,0.000000,0.407843
10103094,noise,1697,0.054738,0.011765,0.099268,0.000000,0.368627
10103095,noise,1690,0.054002,0.011765,0.096952,0.000000,0.368627
10103096,noise,1688,0.053176,0.011765,0.095873,0.000000,0.368627
10103097,noise,1698,0.054188,0.011765,0.097095,0.000000,0.364706
10103098,noise,1694,0.054951,0.011765,0.097972,0.000000,0.368627
10103099,noise,1696,0.053339,0.011765,0.096725,0.000000,0.368627
10103100,noise,1700,0.054016,0.011765,0.097940,0.000000,0.368627
10103101,noise,1703,0.054451,0.011765,0.098232,0.000000,0.384314
10103102,noise,1718,0.054571,0.011765,0.098770,0.000000,0.376471
10103103,noise,1702,0.055123,0.011765,0.098501,0.000000,0.392157
10103104,noise,1696,0.053757,0.011765,0.097598,0.000000,0.368627
10103105,noise,1695,0.052558,0.011765,0.095307,0.000000,0.384314
10103106,noise,1674,0.054537,0.011765,0.099037,0.000000,0.392157
10103107,noise,1677,0.053917,0.011765,0.096825,0.000000,0.368627
10103108,noise,1689,0.054133,0.011765,0.097923,0.000000,0.372549
10103109,noise,1710,0.053920,0.011765,0.095462,0.000000,0.376471
10103110,noise,1679,0.053192,0.011765,0.096733,0.000000,0.368627
10103111,noise,1683,0.052618,0.011765,0.095256,0.000000,0.364706
10103112,noise,1694,0.055809,0.011765,0.099376,0.000000,0.384314
10103113,noise,1687,0.055541,0.011765,0.100103,0.000000,0.376471
10103114,noise,1718,0.058061,0.011765,0.103632,0.000000,0.396078
10103115,noise,1683,0.055932,0.011765,0.101604,0.000000,0.396078
10103116,noise,1711,0.056252,0.011765,0.102040,0.000000,0.380392
10103117,noise,1693,0.055678,0.011765,0.099481,0.000000,0.376471
10103118,noise,1693,0.055446,0.011765,0.098336,0.000000,0.368627
10103119,noise,1701,0.054625,0.011765,0.097952,0.000000,0.372549
10103120,noise,1695,0.053970,0.011765,0.099207,0.000000,0.384314
10103121,noise,1682,0.055172,0.011765,0.099801,0.000000,0.372549
10103122,noise,1675,0.052322,0.011765,0.095478,0.000000,0.376471
10103123,noise,1666,0.051364,0.011765,0.092880,0.000000,0.368627
10103124,noise,1674,0.054110,0.011765,0.098564,0.000000,0.384314
10103125,noise,1673,0.055017,0.011765,0.098875,0.000000,0.392157
10103126,noise,1692,0.055333,0.011765,0.101019,0.000000,0.372549
10103127,noise,1699,0.055567,0.011765,0.099776,0.000000,0.400000
10103128,noise,1695,0.055365,0.011765,0.099045,0.000000,0.372549
10103129,noise,1684,0.056809,0.011765,0.101057,0.000000,0.392157
10103130,noise,1674,0.054993,0.011765,0.100856,0.000000,0.372549
10103131,noise,1712,0.056478,0.011765,0.102694,0.000000,0.384314
10103132,noise,1700,0.057343,0.011765,0.103356,0.000000,0.396078
10103133,noise,1699,0.057353,0.011765,0.103110,0.000000,0.415686
10103134,noise,1661,0.053386,0.011765,0.098354,0.000000,0.376471
10103135,noise,1681,0.055425,0.011765,0.099196,0.000000,0.384314
10103136,noise,1668,0.054133,0.011765,0.099636,0.000000,0.372549
10103137,noise,1654,0.054127,0.011765,0.098559,0.000000,0.384314
10103138,noise,1667,0.053420,0.011765,0.097771,0.000000,0.376471
10103139,noise,1669,0.053640,0.011765,0.097014,0.000000,0.372549
10103140,noise,1653,0.053827,0.011765,0.098652,0.000000,0.372549
10103141,noise,1674,0.055635,0.011765,0.101795,0.000000,0.380392
10103142,noise,1696,0.054218,0.011765,0.099622,0.000000,0.380392
10103143,noise,1671,0.054071,0.011765,0.099585,0.000000,0.372549
10103144,noise,1690,0.054948,0.011765,0.097647,0.000000,0.384314
10103145,noise,1662,0.051931,0.011765,0.095665,0.000000,0.376471
10103146,noise,1684,0.054322,0.011765,0.098473,0.000000,0.380392
10103147,noise,1684,0.053912,0.011765,0.097828,0.000000,0.360784
10103148,noise,1669,0.053701,0.011765,0.097357,0.000000,0.364706
10103149,noise,1685,0.051381,0.011765,0.094650,0.000000,0.376471
10103150,noise,1661,0.050808,0.011765,0.093816,0.000000,0.372549
10103151,noise,1687,0.054646,0.011765,0.098915,0.000000,0.396078
10103152,noise,1698,0.056080,0.011765,0.101992,0.000000,0.384314
10103153,noise,1651,0.055301,0.011765,0.100484,0.000000,0.407843
10103154,noise,1668,0.053884,0.011765,0.098372,0.000000,0.384314
10103155,noise,1687,0.052373,0.011765,0.096282,0.000000,0.376471
10103156,noise,1680,0.053275,0.011765,0.096006,0.000000,0.372549
10103157,noise,1678,0.053988,0.011765,0.098459,0.000000,0.376471
10103158,noise,1695,0.054835,0.011765,0.099879,0.000000,0.364706
10103159,noise,1694,0.051788,0.011765,0.095008,0.000000,0.372549
10103160,noise,1697,0.052880,0.011765,0.096293,0.000000,0.364706
10103161,noise,1709,0.054617,0.011765,0.097603,0.000000,0.384314
10103162,noise,1701,0.056188,0.011765,0.101120,0.000000,0.384314
10103163,noise,1692,0.054427,0.011765,0.099294,0.000000,0.384314
10103164,noise,1670,0.051220,0.011765,0.094397,0.000000,0.360784
10103165,noise,1677,0.053719,0.011765,0.096805,0.000000,0.360784
10103166,noise,1683,0.052966,0.011765,0.095683,0.000000,0.372549
10103167,noise,1690,0.052906,0.011765,0.096133,0.000000,0.364706
10103168,noise,1669,0.051869,0.011765,0.093842,0.000000,0.368627
10103169,noise,1697,0.052469,0.011765,0.097503,0.000000,0.372549
10103170,noise,1709,0.054489,0.011765,0.098898,0.000000,0.368627
10103171,noise,1680,0.050362,0.011765,0.091941,0.000000,0.360784
10103172,noise,1663,0.048945,0.011765,0.093069,0.000000,0.376471
10103173,noise,1681,0.047973,0.011765,0.091208,0.000000,0.356863
10103174,noise,1691,0.052571,0.011765,0.096842,0.000000,0.364706
10103175,noise,1690,0.053995,0.011765,0.099892,0.000000,0.376471
10103176,noise,1697,0.051868,0.011765,0.096854,0.000000,0.384314
10103177,noise,1620,0.045025,0.011765,0.089185,0.000000,0.368627
10103178,noise,1656,0.050554,0.011765,0.093969,0.000000,0.376471
10103179,noise,1690,0.050354,0.011765,0.095587,0.000000,0.372549
10103180,noise,1682,0.053373,0.011765,0.098861,0.000000,0.376471
10103181,noise,1694,0.052254,0.011765,0.096233,0.000000,0.364706
10103182,noise,1674,0.051688,0.011765,0.095299,0.000000,0.364706
10103183,noise,1671,0.048988,0.011765,0.091589,0.000000,0.368627
10103184,noise,1659,0.048494,0.011765,0.091939,0.000000,0.380392
10103185,noise,1659,0.049338,0.011765,0.092846,0.000000,0.360784
10103186,noise,1687,0.050413,0.011765,0.095229,0.000000,0.368627
10103187,noise,1691,0.052796,0.011765,0.098483,0.000000,0.388235
10103188,noise,1700,0.053213,0.011765,0.097951,0.000000,0.380392
10103189,noise,1669,0.052162,0.011765,0.096631,0.000000,0.384314
10103190,noise,1664,0.052163,0.011765,0.096628,0.000000,0.380392
10103191,noise,1677,0.053525,0.011765,0.099636,0.000000,0.388235
10103192,noise,1683,0.053154,0.011765,0.098418,0.000000,0.396078
10103193,noise,1674,0.053475,0.011765,0.098388,0.000000,0.419608
10103194,noise,1675,0.052977,0.011765,0.097027,0.000000,0.368627
10103195,noise,1695,0.055589,0.011765,0.101688,0.000000,0.372549
10103196,noise,1682,0.054363,0.011765,0.098627,0.000000,0.372549
10103197,noise,1673,0.053608,0.011765,0.099601,0.000000,0.384314
10103198,noise,1685,0.050943,0.011765,0.094709,0.000000,0.380392
10103199,noise,1674,0.052899,0.011765,0.096870,0.000000,0.380392
10103200,noise,1685,0.054588,0.011765,0.099637,0.000000,0.384314
10103201,noise,1644,0.051026,0.011765,0.095145,0.000000,0.364706
10103202,noise,1652,0.051733,0.011765,0.096482,0.000000,0.368627
10103203,noise,1666,0.050950,0.011765,0.095857,0.000000,0.380392
10103204,noise,1637,0.046187,0.011765,0.090133,0.000000,0.368627
10103205,noise,1659,0.049862,0.011765,0.094399,0.000000,0.376471
10103206,noise,1670,0.052563,0.011765,0.098683,0.000000,0.368627
10103207,noise,1699,0.055410,0.011765,0.101086,0.000000,0.376471
10103208,noise,1698,0.052683,0.011765,0.095741,0.000000,0.396078
10103209,noise,1645,0.050160,0.011765,0.092515,0.000000,0.360784
10103210,noise,1666,0.049217,0.011765,0.092871,0.000000,0.368627
10103211,noise,1666,0.049182,0.011765,0.091863,0.000000,0.352941
10103212,noise,1670,0.051767,0.011765,0.095135,0.000000,0.392157
10103213,noise,1705,0.053984,0.011765,0.097193,0.000000,0.364706
10103214,noise,1694,0.052284,0.011765,0.095936,0.000000,0.368627
10103215,noise,1684,0.052077,0.011765,0.095765,0.000000,0.368627
10103216,noise,1668,0.050527,0.011765,0.093761,0.000000,0.368627
10103217,noise,1670,0.050546,0.011765,0.093424,0.000000,0.356863
10103218,noise,1695,0.053697,0.011765,0.098135,0.000000,0.364706
10103219,noise,1690,0.053486,0.011765,0.097657,0.000000,0.388235
10103220,noise,1685,0.055032,0.011765,0.101805,0.000000,0.368627
10103221,noise,1693,0.055194,0.011765,0.099382,0.000000,0.392157
10103222,noise,1683,0.050547,0.011765,0.092809,0.000000,0.364706
10103223,noise,1671,0.051670,0.011765,0.097720,0.000000,0.376471
10103224,noise,1701,0.056850,0.011765,0.103076,0.000000,0.407843
10103225,noise,1651,0.053819,0.011765,0.096227,0.000000,0.376471
10103226,noise,1638,0.049783,0.011765,0.091623,0.000000,0.360784
10103227,noise,1652,0.053297,0.011765,0.096373,0.000000,0.376471
10103228,noise,1653,0.053621,0.011765,0.098249,0.000000,0.368627
10103229,noise,1660,0.055967,0.011765,0.103436,0.000000,0.376471
10103230,noise,1682,0.055795,0.011765,0.102477,0.000000,0.396078
10103231,noise,1684,0.052156,0.011765,0.094230,0.000000,0.372549
10103232,noise,1657,0.051742,0.011765,0.094551,0.000000,0.372549
10103233,noise,1675,0.054406,0.011765,0.099500,0.000000,0.372549
10103234,noise,1666,0.052640,0.011765,0.097733,0.000000,0.396078
10103235,noise,1696,0.054685,0.011765,0.102848,0.000000,0.400000
10103236,noise,1722,0.058949,0.011765,0.105830,0.000000,0.419608
10103237,noise,1689,0.053599,0.011765,0.095902,0.000000,0.368627
10103238,noise,1673,0.051503,0.011765,0.092573,0.000000,0.376471
10103239,noise,1660,0.051328,0.011765,0.093623,0.000000,0.380392
10103240,noise,1688,0.054147,0.011765,0.097831,0.000000,0.360784
10103241,noise,1690,0.054665,0.011765,0.098177,0.000000,0.372549
10103242,noise,1695,0.057651,0.011765,0.104164,0.000000,0.384314
10103243,noise,1685,0.054283,0.011765,0.098346,0.000000,0.407843
10103244,noise,1664,0.051249,0.011765,0.093784,0.000000,0.364706
10103245,noise,1670,0.055280,0.011765,0.096996,0.000000,0.372549
10103246,noise,1678,0.057143,0.011765,0.102155,0.000000,0.384314
10103247,noise,1649,0.051392,0.011765,0.092885,0.000000,0.376471
10103248,noise,1685,0.051667,0.011765,0.091502,0.000000,0.368627
10103249,noise,1684,0.057128,0.011765,0.102053,0.000000,0.380392
10103250,noise,1702,0.056439,0.011765,0.100365,0.000000,0.384314
10103251,noise,1694,0.050622,0.011765,0.091295,0.000000,0.364706
10103252,noise,1702,0.053987,0.011765,0.095980,0.000000,0.364706
10103253,noise,1688,0.056995,0.011765,0.100867,0.000000,0.360784
10103254,noise,1694,0.054082,0.011765,0.095868,0.000000,0.352941
10103255,noise,1696,0.054960,0.011765,0.098337,0.000000,0.368627
10103256,noise,1642,0.047649,0.011765,0.087316,0.000000,0.345098
10103257,noise,1652,0.051284,0.011765,0.096923,0.000000,0.384314
10103258,noise,1682,0.053386,0.011765,0.099330,0.000000,0.388235
10103259,noise,1653,0.055659,0.011765,0.106435,0.000000,0.447059
10103260,noise,1663,0.053810,0.011765,0.103119,0.000000,0.482353
10103261,noise,1665,0.048868,0.011765,0.093352,0.000000,0.376471
10103262,noise,1667,0.048781,0.011765,0.092205,0.000000,0.419608
10103263,noise,1628,0.044303,0.011765,0.085350,0.000000,0.376471
10103264,noise,1666,0.050684,0.011765,0.092403,0.000000,0.349020
10103265,noise,1697,0.052041,0.011765,0.095116,0.000000,0.364706
10103266,noise,1715,0.054810,0.011765,0.097727,0.000000,0.364706
10103267,noise,1702,0.053006,0.011765,0.095065,0.000000,0.360784
10103268,noise,1708,0.053678,0.011765,0.095241,0.000000,0.360784
10103269,noise,1710,0.052794,0.011765,0.094066,0.000000,0.364706
10103270,noise,1702,0.053508,0.011765,0.095459,0.000000,0.364706
10103271,noise,1703,0.053341,0.011765,0.095785,0.000000,0.360784
10103272,noise,1716,0.053291,0.011765,0.095988,0.000000,0.356863
10103273,noise,1708,0.052693,0.011765,0.094749,0.000000,0.356863
10103274,noise,1725,0.054438,0.011765,0.097207,0.000000,0.368627
10103275,noise,1707,0.055159,0.011765,0.098967,0.000000,0.368627
10103276,noise,1721,0.054875,0.011765,0.097783,0.000000,0.368627
10103277,noise,1711,0.053325,0.011765,0.097625,0.000000,0.384314
10103278,noise,1709,0.054399,0.011765,0.097921,0.000000,0.376471
10103279,noise,1718,0.053480,0.011765,0.096062,0.000000,0.364706
10103280,noise,1702,0.055771,0.011765,0.099150,0.000000,0.364706
10103281,noise,1710,0.053104,0.011765,0.095075,0.000000,0.352941
10103282,noise,1724,0.052516,0.011765,0.094944,0.000000,0.368627
10103283,noise,1711,0.052461,0.011765,0.093881,0.000000,0.368627
10103284,noise,1702,0.053160,0.011765,0.095105,0.000000,0.364706
10103285,noise,1715,0.053537,0.011765,0.094837,0.000000,0.368627
10103286,noise,1711,0.054178,0.011765,0.095890,0.000000,0.360784
10103287,noise,1704,0.054964,0.011765,0.098486,0.000000,0.376471
10103288,noise,1711,0.054187,0.011765,0.098012,0.000000,0.368627
10103289,noise,1714,0.053898,0.011765,0.096968,0.000000,0.368627
10103290,noise,1713,0.054620,0.011765,0.097386,0.000000,0.380392
10103291,noise,1726,0.054650,0.011765,0.097846,0.000000,0.368627
10103292,noise,1721,0.054567,0.011765,0.097958,0.000000,0.368627
10103293,noise,1722,0.054431,0.011765,0.096058,0.000000,0.364706
10103294,noise,1697,0.052166,0.011765,0.093801,0.000000,0.372549
10103295,noise,1706,0.053718,0.011765,0.096554,0.000000,0.360784
10103296,noise,1715,0.055202,0.011765,0.098215,0.000000,0.372549
10103297,noise,1719,0.054519,0.011765,0.097132,0.000000,0.360784
10103298,noise,1719,0.054106,0.011765,0.096497,0.000000,0.376471
10103299,noise,1709,0.054223,0.011765,0.098069,0.000000,0.376471
10103300,noise,1694,0.052548,0.011765,0.095760,0.000000,0.372549
10103301,noise,1719,0.052253,0.011765,0.093300,0.000000,0.349020
10103302,noise,1709,0.052509,0.011765,0.094296,0.000000,0.368627
10103303,noise,1714,0.051930,0.011765,0.092070,0.000000,0.356863
10103304,noise,1703,0.052459,0.011765,0.095587,0.000000,0.380392
10103305,noise,1731,0.054506,0.011765,0.099313,0.000000,0.376471
10103306,noise,1702,0.054089,0.011765,0.096139,0.000000,0.368627
10103307,noise,1704,0.052966,0.011765,0.094205,0.000000,0.364706
10103308,noise,1705,0.052558,0.011765,0.092959,0.000000,0.356863
10103309,noise,1712,0.053257,0.011765,0.094745,0.000000,0.368627
10103310,noise,1717,0.053701,0.011765,0.095980,0.000000,0.360784
10103311,noise,1726,0.056161,0.011765,0.101166,0.000000,0.384314
10103312,noise,1727,0.055867,0.011765,0.099701,0.000000,0.384314
10103313,noise,1707,0.051927,0.011765,0.093176,0.000000,0.356863
10103314,noise,1710,0.050783,0.011765,0.090488,0.000000,0.352941
10103315,noise,1685,0.050247,0.011765,0.091337,0.000000,0.372549
10103316,noise,1708,0.052762,0.011765,0.093773,0.000000,0.356863
10103317,noise,1716,0.054132,0.011765,0.097229,0.000000,0.384314
10103318,noise,1712,0.055818,0.011765,0.098931,0.000000,0.364706
10103319,noise,1717,0.054466,0.011765,0.098636,0.000000,0.376471
10103320,noise,1717,0.055194,0.011765,0.099480,0.000000,0.372549
10103321,noise,1714,0.053472,0.011765,0.096528,0.000000,0.364706
10103322,noise,1714,0.053385,0.011765,0.095305,0.000000,0.372549
10103323,noise,1711,0.054549,0.011765,0.097618,0.000000,0.368627
10103324,noise,1714,0.054470,0.011765,0.097332,0.000000,0.364706
10103325,noise,1693,0.054165,0.011765,0.097645,0.000000,0.368627
10103326,noise,1714,0.055524,0.011765,0.098613,0.000000,0.376471
10103327,noise,1706,0.054716,0.011765,0.097114,0.000000,0.360784
10103328,noise,1701,0.053394,0.011765,0.095851,0.000000,0.372549
10103329,noise,1708,0.053478,0.011765,0.095448,0.000000,0.368627
10103330,noise,1713,0.052972,0.011765,0.095690,0.000000,0.368627
10103331,noise,1717,0.054596,0.011765,0.097739,0.000000,0.364706
10103332,noise,1723,0.054413,0.011765,0.096894,0.000000,0.368627
10103333,noise,1719,0.054644,0.011765,0.096529,0.000000,0.360784
10103334,noise,1710,0.052272,0.011765,0.093977,0.000000,0.384314
10103335,noise,1688,0.052702,0.011765,0.094348,0.000000,0.360784
10103336,noise,1710,0.052700,0.011765,0.095349,0.000000,0.360784
10103337,noise,1718,0.055272,0.011765,0.098375,0.000000,0.372549
10103338,noise,1711,0.056598,0.011765,0.100783,0.000000,0.368627
10103339,noise,1713,0.054369,0.011765,0.096777,0.000000,0.380392
10103340,noise,1708,0.051981,0.011765,0.095059,0.000000,0.364706
10103341,noise,1695,0.052456,0.011765,0.093037,0.000000,0.352941
10103342,noise,1704,0.052179,0.011765,0.094543,0.000000,0.368627
10103343,noise,1707,0.053174,0.011765,0.094487,0.000000,0.360784
10103344,noise,1695,0.051339,0.011765,0.093032,0.000000,0.364706
10103345,noise,1703,0.051911,0.011765,0.091871,0.000000,0.345098
